"NAME10_1","geo","college","publicassistance","poverty","unemployment","owneroccupied","vacancy","employment_access_index","job_diversity_index","jobchange","Total.Mathematics.Avg.Scale.Score","Total.Reading.Average.Scale.Score","inverse.pct"
"Bridgeport","740",0.307888040712468,0.553370786516854,0.485955056179775,0.836835599505562,0.245722433460076,0.943046357615894,41057.5695839177,2720.18804282012,-0.0050451117559448,213.7,208.4,0.9578379
"Bridgewater","2501",0.728354978354978,0.954423592493298,0.981233243967828,0.941176470588235,0.879289940828402,0.864426419466976,6835.82601495913,2238.5941550545,-0.0239298956521739,284.5,268.1,0.9913144
"Bristol","4053",0.56515373352855,0.898379970544919,0.930780559646539,0.909661229611041,0.750374438342486,0.968961826614342,19702.1844808895,2166.74652523351,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4051",0.648279352226721,0.936588921282799,0.932215743440233,0.945903361344538,0.657195799876467,0.95609756097561,21204.7151062949,2485.91636920029,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4060.02",0.592664092664093,0.975024485798237,0.966209598432909,0.949893390191898,0.895925691365843,0.993190661478599,16950.1405150724,2278.28515138293,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4054.01",0.692522321428571,0.979699248120301,0.966165413533835,0.956326987681971,0.906969099276792,0.954773869346734,22849.2229417545,1915.12682894571,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4054.02",0.599285146942018,0.890316205533597,0.91798418972332,0.918789808917197,0.549153399039677,0.922515952597995,21571.6997244344,2007.68803400675,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4056",0.46713508612874,0.828771929824561,0.905263157894737,0.87244133799301,0.63373253493014,0.941215323645971,15491.5810076175,2568.04273674035,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4052",0.481153846153846,0.941436464088398,0.923204419889503,0.94480056980057,0.804576659038902,0.951629863301788,19957.0101929446,2188.04053907348,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4057",0.493128536782538,0.724750277469478,0.805771365149833,0.837030716723549,0.586666666666667,0.814647377938517,14866.4361932353,2560.61335404412,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4059",0.632731463695736,0.962168266516093,0.959345002823264,0.917525773195876,0.945245606128887,0.958852192744992,14971.8359809781,2368.49973440736,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4055",0.560085836909871,0.898035547240412,0.905051449953227,0.871710526315789,0.730232558139535,0.924740484429066,17429.4401212632,2419.68448913397,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4061",0.455568720379147,0.674766355140187,0.754517133956386,0.861892583120205,0.121972071815332,0.840754321634364,19722.7385065239,2548.37737903652,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4058",0.726582278481013,0.944276602886875,0.95166163141994,0.945067788686302,0.854997971053699,0.972258485639687,13057.2888753283,2418.18946893631,0.0391132292715134,245.7,228.8,0.9749988
"Bristol","4060.01",0.394974874371859,0.719432959243946,0.771411695215594,0.878151260504202,0.485971943887776,0.934326710816777,15918.6958225818,2302.27297973715,0.0391132292715134,245.7,228.8,0.9749988
"Brookfield","2051",0.786155202821869,0.945564516129032,0.951612903225806,0.958133449629307,0.88332920485509,0.878394332939788,9686.12816423393,2210.00257348837,-0.0647454745963772,271.2,260.7,0.9909434
"Brookfield","2053",0.773062083479481,0.969755160825732,0.983677388382141,0.954404466501241,0.842286751361161,0.937443744374437,15150.2259295403,2208.7469812758,-0.0647454745963772,271.2,260.7,0.9909434
"Brookfield","2052",0.855025599568849,0.980106100795756,0.985853227232538,0.95508754123319,0.905434940987906,0.918392204628502,8740.78372966593,2205.13549582857,-0.0647454745963772,271.2,260.7,0.9909434
"Brooklyn","9051",0.493312527864467,0.87962291515591,0.90065264684554,0.908752327746741,0.816423213580734,0.907236842105263,5416.2132575471,2465.54191024868,0.00117550276270727,252.5,242.9,0.9892814
"Burlington","4101.01",0.775954454119223,0.973563802745297,0.979664463650229,0.971859296482412,0.946061167747915,0.98943661971831,9424.49476516667,2350.2991478,-0.24395161268547,268,254.8,0.9934416
"Burlington","4101.02",0.802998750520616,0.951602354480052,0.933289731850883,0.961713764813127,0.921548387096774,0.965277777777778,8317.92077412148,2356.102009812,-0.24395161268547,268,254.8,0.9934416
"Canterbury","9061",0.539336492890995,0.93449575871819,0.971253534401508,0.919621026894865,0.90745450988065,0.969835466179159,4435.72275675318,2444.25338061578,0.0304142632406922,265.5,252.9,0.9922058
"Canton","4641.02",0.772441817510159,0.956712062256809,0.942120622568093,0.943019943019943,0.789669421487603,0.912966252220249,10460.3450564331,2209.91860522783,0.0235824060413354,290.4,265.1,0.9881461
"Canton","4641.01",0.824982357092449,0.962564102564103,0.978461538461538,0.949254790631654,0.982310876928867,0.962012826837691,7823.85292609184,2208.15567132653,0.0235824060413354,290.4,265.1,0.9881461
"Chaplin","8150",0.516806722689076,0.921945701357466,0.968325791855204,0.925283522348232,0.78150912106136,0.887550200803213,4600.73167091202,2477.89770564378,0.140066043053392,230.1,NA,0.9895879
"Cheshire","3432",0.736767619586754,0.988974113135187,0.973633748801534,0.937978560490046,0.841049382716049,0.962621135209968,14370.278397001,2120.71470572217,-0.00309572122007662,264.3,253.6,0.9885171
"Cheshire","3433",0.847368421052632,0.984146850229453,0.942428035043805,0.9486529318542,0.908884565499351,0.903505465510743,13194.9956820159,2400.23076455155,-0.00309572122007662,264.3,253.6,0.9885171
"Cheshire","3431.02",0.834146341463415,0.961779013203614,0.970813064628214,0.955012224938875,0.83866402490801,0.98292349726776,14014.0344351734,2263.76435435506,-0.00309572122007662,264.3,253.6,0.9885171
"Cheshire","3431.01",0.597262667443215,0.990661478599222,0.983657587548638,0.950767841011743,0.919289749798224,0.990747879722436,15324.0505513138,2099.97934663598,-0.00309572122007662,264.3,253.6,0.9885171
"Cheshire","3434",0.877608573040045,0.99569151227919,0.976734166307626,0.935842600513259,0.912978468899522,0.981810490693739,12178.5900526809,2361.063349868,-0.00309572122007662,264.3,253.6,0.9885171
"Chester","6001",0.667871667419792,0.974071891573365,0.951090159104302,0.942262186464742,0.747261146496815,0.86758691206544,6140.04755711111,2456.6172882037,0.0766406214935315,288.7,274.8,0.9887331
"Clinton","6101",0.730769230769231,0.989451476793249,0.971518987341772,0.956259426847662,0.731043710972346,0.8721251149954,7573.86920926078,2383.66708371663,0.0410712439285344,266.5,251,0.9690799
"Clinton","6103",0.704035874439462,0.924358974358974,0.91474358974359,0.948177426438296,0.910207029369283,0.925816023738872,6613.95406923871,2364.42817509677,0.0410712439285344,266.5,251,0.9690799
"Clinton","6102",0.62453531598513,0.937122128174123,0.944377267230955,0.947501261988895,0.723833902161547,0.792145593869732,6929.71918263415,2242.46702844512,0.0410712439285344,266.5,251,0.9690799
"Clinton","6104",0.700741525423729,0.961748633879781,0.972677595628415,0.922756706753006,0.925211097708082,0.976371951219512,7360.94971170079,2365.87910133071,0.0410712439285344,266.5,251,0.9690799
"Colchester","7141.01",0.624724061810154,0.891638795986622,0.935785953177258,0.980445410103205,0.648091133004926,0.958948043617704,6950.96932854328,2429.1607387544,0.00374062898180014,261.6,247.8,0.9885487
"Colchester","7141.03",0.774618096357227,0.958565737051793,0.98804780876494,0.971917507678806,0.916409912926993,0.899641577060932,5194.34517846331,2335.65196991164,0.00374062898180014,261.6,247.8,0.9885487
"Colchester","7141.04",0.733745005448602,0.991657977059437,0.974973931178311,0.929336188436831,0.854857588763168,0.96285140562249,5643.82662343819,2474.07922278698,0.00374062898180014,261.6,247.8,0.9885487
"Colebrook","2931",0.672036823935558,0.99492385786802,0.944162436548223,0.93628088426528,0.932561307901907,0.843081312410842,4069.37091,2220.04145,NA,256.6,243,0.9912458
"Columbia","8601",0.7628101836932,0.925588094095055,0.960153624579933,0.930173775671406,0.915373244641537,0.929910714285714,5708.33621908487,2455.80573157421,-0.0238150644635793,247.4,236.1,0.990155
"Cornwall","2632",0.794392523364486,0.91652754590985,0.911519198664441,0.943373493975904,0.839568345323741,0.613729508196721,4155.7016540118,2319.8524859292,-0.0195817489748731,NA,NA,0.984507
"Coventry","8501",0.742929774388306,0.973482916879143,0.96838347781744,0.942890442890443,0.915868544600939,0.953793774319066,6467.18442891932,2317.36475211155,0.00520188258479022,268.2,251,0.9859268
"Coventry","8502",0.654291224686596,0.947622585438336,0.970653789004458,0.964023831347388,0.864696734059098,0.953595465816507,6088.54154233418,2590.38279078652,0.00520188258479022,268.2,251,0.9859268
"Cromwell","5702",0.722966014418126,0.981589958158996,0.99163179916318,0.948025987006497,0.965435745937962,0.991701244813278,17453.2476036486,2077.77582608108,-0.0241687289799055,265.6,252.1,0.9735095
"Cromwell","5701",0.71719298245614,0.984031936127745,0.969061876247505,0.930067567567568,0.898091934084996,0.970930232558139,18095.0557098273,2082.60433786499,-0.0241687289799055,265.6,252.1,0.9735095
"Cromwell","5703",0.695888754534462,0.941577825159915,0.973560767590618,0.972881355932203,0.803701626472238,0.952090946000812,14631.5592707307,2233.99183621071,-0.0241687289799055,265.6,252.1,0.9735095
"Danbury","2103",0.462616822429907,0.897826086956522,0.897282608695652,0.860747663551402,0.479484386347131,0.863444392304083,31603.2102492872,2701.6776441219,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2107.02",0.50322335987865,0.855737704918033,0.826229508196721,0.943786982248521,0.475275318505722,0.918674698795181,21253.6271956242,2242.49213224841,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2104",0.574662354955298,0.89738919247116,0.892835458409229,0.894046033859616,0.604221037104278,0.92191435768262,28448.5418464749,2555.62455521657,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2111",0.357657657657658,1,1,0.8,0.137931034482759,1,12260.56243,2379.45045,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2110",0.617152961980548,0.987196765498652,0.962938005390836,0.928096912856585,0.810246207411092,0.968036529680365,15805.1140997474,2494.00751082902,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2107.01",0.267153284671533,0.841238471673254,0.9433465085639,0.910594860964449,0.37062785140126,0.864464692482916,24385.3139875092,2490.10271395604,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2101",0.277200488997555,0.769197396963124,0.777874186550976,0.913302448709464,0.243060628195763,0.840014577259475,28626.0178721349,2681.93971898377,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2102",0.318032786885246,0.88816120906801,0.807052896725441,0.949325071918566,0.283044283549419,0.918131359851989,30870.4973356484,2696.22240331307,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2113",0.723748773307164,0.958302852962692,0.978054133138259,0.922718808193669,0.917793103448276,0.884217335058215,14253.8191952849,2347.30567468661,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2114",0.797693266832918,0.957418198117436,0.967279246974451,0.937403638606229,0.838565855470927,0.947346072186837,19656.2656721607,2303.48678545455,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2106",0.462214894201704,0.856358259400084,0.88339670468948,0.886176554073233,0.448766010621681,0.911787365177196,23238.6025580034,2352.36943497669,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2112",0.718970123876609,0.984034267912773,0.919781931464174,0.928473177441541,0.732297063903282,0.933478735005453,18813.0977030316,2587.37689957472,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2105",0.68453405458569,0.948700641241984,0.882551468106649,0.934030571198713,0.787321374277896,0.883949880668258,16543.2081942301,2017.6331743115,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2108",0.741030195381883,0.986233480176211,0.943832599118943,0.963186290066645,0.876709532557665,0.933196300102775,15312.451327886,2009.15233641743,0.042810620183805,244.6,229.1,0.9798746
"Danbury","2109",0.759625390218522,0.963213939980639,0.953533397870281,0.961596613244633,0.883547605738774,0.931469792605951,13441.1275881154,2266.87804159615,0.042810620183805,244.6,229.1,0.9798746
"Darien","304",0.926208651399491,0.954680534918276,0.946508172362556,0.894861193148258,0.87407596227377,0.908845374746793,30673.5212981588,1964.78332570397,0.0803320202588633,277.7,264.1,0.9929577
"Darien","301",0.968072976054732,0.992516370439663,0.994387277829747,0.956726986624705,0.95053400786959,0.951067615658363,23752.9983365478,2005.16609437148,0.0803320202588633,277.7,264.1,0.9929577
"Darien","305",0.89082462253194,0.990269032627361,0.953062392673154,0.955467372134039,0.916446623915504,0.942286947141316,29866.4255534893,1962.76064883324,0.0803320202588633,277.7,264.1,0.9929577
"Darien","302",0.933806146572104,0.987985212569316,0.951016635859519,0.962035541195477,0.927938232770947,0.968666069829902,26040.2895526401,1998.29785603039,0.0803320202588633,277.7,264.1,0.9929577
"Darien","303",0.949341438703141,0.984815618221258,0.918293564714389,0.935081148564295,0.899353647276085,0.95643153526971,24788.6949931178,2014.43481724138,0.0803320202588633,277.7,264.1,0.9929577
"Deep River","6201",0.64435742257031,0.961722488038278,0.983519404572036,0.952570601013758,0.807355516637478,0.853835678620064,6067.18085274696,2388.31477631273,0.133645880453059,257.8,254.4,0.9874703
"Derby","1202",0.514161849710983,0.815217391304348,0.822204968944099,0.837551020408163,0.414119804400978,0.884615384615385,20105.9003758327,2454.6180010671,-0.0259375739068681,242.2,230.5,0.968222
"Derby","1201",0.608978145304194,0.943489881634212,0.938526155021,0.931053655824298,0.814918491684505,0.905288627722088,19045.400492892,2382.806879736,-0.0259375739068681,242.2,230.5,0.968222
"Durham","5851",0.780653594771242,0.980687524140595,0.983005021243723,0.949645563431924,0.947598850731974,0.973674313651749,8435.83533949609,2270.52090867969,0.209138257386364,262.4,248.1,0.9926909
"East Granby","4701",0.759454855195911,0.970878346641616,0.96195396899953,0.966726943942134,0.817210682492582,0.973924977127173,11426.0146095112,2417.98650393017,0.0853230925349162,270,244.8,0.989899
"East Haddam","5951.02",0.708521529659741,0.983849259757739,0.972184836249439,0.902573529411765,0.805480439877411,0.824639289678135,5361.61966347032,2459.66190835616,0.0222854722999541,282.4,263.9,0.9861933
"East Haddam","5951.01",0.667164179104478,1,0.959289415247965,0.954827780914737,0.954372623574145,0.674825174825175,4928.23197692908,2390.16181697872,0.0222854722999541,282.4,263.9,0.9861933
"East Hampton","5502.02",0.616121758737317,0.947811447811448,0.948653198653199,0.9415,0.892446919596241,0.908951798010712,6552.11583707452,2297.8716873781,-0.0440087329156229,253.5,248.8,0.9868045
"East Hampton","5502.01",0.776595744680851,0.963198867657466,0.978060863411182,0.943029180176007,0.965361869895804,0.915155440414508,5992.43165904762,2265.95462428571,-0.0440087329156229,253.5,248.8,0.9868045
"East Hampton","5501",0.722635787151916,0.966552315608919,0.946826758147513,0.936788496105452,0.90216464973581,0.883668056081849,7054.59312859214,2273.88726516838,-0.0440087329156229,253.5,248.8,0.9868045
"East Hartford","5106",0.468578161822467,0.603082851637765,0.740366088631985,0.804915514592934,0.323158323158323,0.925958965209634,50146.4203141587,2116.23825433556,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5102",0.500357909806729,0.687134502923977,0.776803118908382,0.849212924606462,0.541789164216716,0.943882244710212,74709.5929621488,2082.72310882231,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5114",0.528425655976676,0.975862068965517,0.983908045977012,0.958715596330275,0.983474576271186,0.978627671541057,25850.9575749149,2124.87338254257,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5111",0.596991701244813,0.955882352941177,0.950735294117647,0.914964370546318,0.936275862068966,0.963172804532578,24289.6806814337,2184.84861043509,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5109",0.567700640078779,0.939007092198582,0.975886524822695,0.910802775024777,0.959889349930844,0.967741935483871,21783.3329255242,2086.72664402748,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5108",0.521283158544109,0.83571915473756,0.892978868438991,0.903066812705367,0.548971446116058,0.927893738140417,38276.5757836957,2039.13470088315,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5110",0.5594504973946,0.937042459736457,0.948755490483163,0.888735632183908,0.968062265163714,0.9920116194626,22904.4837950484,2157.44353932986,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5101",0.471612414837245,0.813432835820896,0.853233830845771,0.851798561151079,0.581503970107426,0.881578947368421,38062.72192,2006.18567,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5107",0.428736517719569,0.792176039119804,0.787775061124694,0.880899705014749,0.726944667201283,0.995618305744888,35360.9565746789,2157.12453805408,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5105",0.613319566339701,0.857566765578635,0.914688427299703,0.914752424706483,0.415,0.92202462380301,34161.0611241691,2167.97235257418,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5104",0.446553446553447,0.647164716471647,0.734923492349235,0.886534518113466,0.184917769755315,0.863919129082426,42657.1384778896,2037.23400574354,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5113",0.47510162601626,0.785358919687278,0.870646766169154,0.816180235535074,0.379405455102666,0.951962110960758,27184.5043218018,2133.02712274775,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5112",0.45679012345679,0.793313069908815,0.835106382978723,0.873555840821566,0.654983570646221,0.980625931445604,26099.4363970033,2192.24206055008,-0.00739011105897233,224,211.4,0.9657379
"East Hartford","5103",0.399353274050121,0.669543773119605,0.790382244143033,0.825977301387137,0.45983676975945,0.948538011695906,33728.6048100491,2061.46574586757,-0.00739011105897233,224,211.4,0.9657379
"East Haven","1806.01",0.43298969072165,0.885313531353135,0.888613861386139,0.912384716732543,0.888087881908685,0.980582524271845,17102.9160561671,2629.9144195905,-0.0113287804694813,244.5,227.5,0.9658201
"East Haven","1801",0.533953722334004,0.908904109589041,0.909246575342466,0.903511053315995,0.755171394799054,0.906832298136646,14492.1531282259,2605.84835201638,-0.0113287804694813,244.5,227.5,0.9658201
"East Haven","1802",0.490387748452265,0.851851851851852,0.908550525834476,0.932602921646746,0.670231048310101,0.913533834586466,21506.0298357111,2747.27682058928,-0.0113287804694813,244.5,227.5,0.9658201
"East Haven","1805",0.486822840409956,0.90326409495549,0.964985163204748,0.900638750887154,0.826397646069777,0.947694038245219,20734.8253305684,2641.62889479574,-0.0113287804694813,244.5,227.5,0.9658201
"East Haven","1803",0.474515434314429,0.799171842650104,0.849896480331263,0.932080924855491,0.515139442231076,0.887052341597796,19463.8713920248,2707.36437217765,-0.0113287804694813,244.5,227.5,0.9658201
"East Haven","1804",0.482207697893972,0.909862142099682,0.937433722163309,0.892265193370166,0.825533379215416,0.965199590583419,21783.64529,2786.9869,-0.0113287804694813,244.5,227.5,0.9658201
"East Haven","1806.02",0.552191595119747,0.969486823855756,0.957697642163662,0.900656814449918,0.966034755134281,0.962616822429907,18322.1206964379,2528.20265886067,-0.0113287804694813,244.5,227.5,0.9658201
"East Lyme","8707.04",0.777829313543599,0.948677248677249,0.964550264550265,0.950307827616535,0.731119311193112,0.737704918032787,6751.16085301769,2491.90478784599,0.00107429512416854,275.5,256.9,0.9890913
"East Lyme","7161.01",0.553980932749291,0.969620253164557,0.986075949367089,0.925512104283054,0.882926829268293,0.948948948948949,6399.1725108376,2322.32619115729,0.00107429512416854,275.5,256.9,0.9890913
"East Lyme","8707.03",0.767154105736783,0.97283950617284,0.928395061728395,0.888,0.876237623762376,0.804369414101291,5686.58904,2244.1512,0.00107429512416854,275.5,256.9,0.9890913
"East Lyme","8707.01",0.731730769230769,0.935340022296544,0.916387959866221,0.891181988742964,0.780511336227689,0.875121951219512,6986.72653,2513.13025,0.00107429512416854,275.5,256.9,0.9890913
"East Lyme","7161.02",0.754937820043892,0.937149270482604,0.948933782267116,0.965783664459161,0.917533870017671,0.956008583690987,5997.28585466445,2553.87654001664,0.00107429512416854,275.5,256.9,0.9890913
"East Windsor","4841",0.531349968010237,0.89369909987141,0.956708101157308,0.895431472081218,0.685486856719733,0.947988622511174,13185.7815715622,2096.30915142657,0.0759964179288245,235.2,237.9,0.9698979
"East Windsor","4842",0.638348788513311,0.901408450704225,0.932757837346661,0.901960784313726,0.66972972972973,0.918614357262103,9069.87047098958,2139.11851828125,0.0759964179288245,235.2,237.9,0.9698979
"Eastford","9022",0.661052631578947,0.97360248447205,0.970496894409938,0.951648351648352,0.93705035971223,0.829896907216495,4603.65109,2278.31523,0.106441612132721,257.5,264.9,0.9942824
"Easton","1051",0.913106096975516,0.970318021201413,0.975971731448763,0.979365878208354,0.965909090909091,0.963896457765668,14213.1707529197,2428.61633764964,0.0169207884349914,283,269,0.9953271
"Easton","1052",0.919770773638969,0.992805755395683,0.982913669064748,0.95792349726776,0.994781095969846,0.967798085291558,10786.9669928371,2301.05881865169,0.0169207884349914,283,269,0.9953271
"Ellington","5351",0.770305328277789,0.985965877820583,0.96505228398459,0.967213114754098,0.794652406417112,0.915134726769076,9056.33270121057,2227.21059772379,0.177504875404985,272.3,257.8,0.9956416
"Ellington","5352",0.682439537329127,0.990650406504065,0.991869918699187,0.928426395939086,0.804396843291995,0.956454121306376,8070.97863602049,2374.58868605328,0.177504875404985,272.3,257.8,0.9956416
"Enfield","4805",0.628893662728249,0.971684053651267,0.944858420268256,0.936344969199179,0.816247002398082,0.991137370753324,16252.1957856028,2281.36015236407,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4807",0.65320197044335,0.830551989730424,0.866495507060334,0.964247020585049,0.568891280947255,0.92189349112426,15107.6039395536,2146.41098258929,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4812",0.661949685534591,0.980682549903413,0.957501609787508,0.928870292887029,0.817351598173516,0.936670687575392,12202.3748223144,2015.7356513849,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","5243",0.461674008810573,0.973570989551321,0.988322065150584,0.942633637548892,0.926750804256372,0.939919121894858,14278.552733939,2255.77728113877,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4810",0.670682730923695,0.994295028524857,1,0.983189459336665,0.977279263733103,0.984751203852327,8927.97704473727,2098.80849763137,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4808",0.608317580340265,0.95682382133995,0.921588089330025,0.962919594067135,0.864144062001368,0.986777668952008,14381.6707848829,2078.77538150972,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4804",0.631194574856547,0.953290870488323,0.963906581740977,0.920449227889565,0.966065747613998,0.975828729281768,17598.9850414867,2319.10006230014,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4813",0.623033354310887,0.946118721461187,0.957077625570776,0.933056564608199,0.923076923076923,0.916317991631799,11914.2380162963,2053.02866197531,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4809",0.436164383561644,0.971264367816092,0.974712643678161,0.88961038961039,0.858275058275058,0.959206174200662,10454.7435170139,2083.26817875,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4811",0.558337058560572,0.94750656167979,0.923228346456693,0.93200582807188,0.929259634888438,0.995427824951012,12697.7074293233,2029.62470436268,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4806",0.448692152917505,0.881149537262543,0.801753531417438,0.821349147516679,0.289945440374123,0.902417582417582,14673.4102641111,2206.82540737681,-0.0159910207315463,271.3,246.8,0.9786133
"Enfield","4803",0.575409836065574,0.981152993348115,0.976718403547672,0.879508825786646,0.899953895804518,0.947478991596639,15848.6782887743,2414.05472363116,-0.0159910207315463,271.3,246.8,0.9786133
"Essex","6301",0.779396186440678,0.97913769123783,0.938456189151599,0.957428813081477,0.830177245871838,0.905826771653543,6891.5307684349,2283.91504295704,-0.00469371690021147,268.1,263.9,0.993865
"Fairfield","604",0.964673913043478,0.994583615436696,0.974272173324306,0.943575418994413,0.978606087340097,0.922548407245472,14639.2300692135,2292.96034444523,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","602",0.868804664723032,0.960242587601078,0.982479784366577,0.867015706806283,0.94726609963548,0.935097668557026,21686.5862463165,2591.73847906162,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","603",0.864878048780488,0.991512345679012,0.972993827160494,0.901187648456057,0.987415051598288,0.914608327452364,17285.0151348065,2457.68029444272,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","606",0.837745516652434,0.98,0.948,0.874555160142349,0.856115107913669,0.908265213442325,20345.7437537253,2287.25082229336,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","611",0.910875331564987,0.958565737051793,0.979282868525896,0.912545549193129,0.909691629955947,0.945742275810098,27058.4317919479,2609.89817096557,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","615",0.890618426588136,0.960541813898704,0.968786808009423,0.941013460015835,0.804626094767572,0.914870689655172,24540.1051434966,2615.00124433974,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","614",0.725,0.92151431209603,0.856879039704525,0.924164524421594,0.651417769376181,0.89282769991756,28623.0743560201,2416.01305928651,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","616",0.909877433309301,0.993525896414343,0.964143426294821,0.909510290986515,0.835053554040896,0.87114967462039,21106.5250252798,2477.57664720244,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","610",0.721837944664032,0.89502427184466,0.878640776699029,0.905116741182315,0.718997698798261,0.984468339307049,24401.9178566926,2388.04752256311,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","609",0.859304084720121,0.993449781659389,0.994541484716157,0.966745843230404,0.992531740104556,0.995652173913044,25785.9669276464,2483.07637036739,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","612",0.788861180382377,0.9419795221843,0.965870307167236,0.942439862542955,0.721374045801527,1,29001.2897816811,2396.49805330037,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","608",0.942959001782531,0.981554677206851,0.976284584980237,0.95097037793667,0.945945945945946,0.957124842370744,27469.5130541176,2580.70751411765,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","605",0.935531135531136,0.979567307692308,0.987980769230769,0.94493006993007,0.979343415713759,0.945454545454545,19311.04038,2437.44182,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","601",0.872403560830861,0.972918756268806,0.992978936810431,0.935995623632385,0.94951534733441,0.933520599250936,24257.6358701736,2782.99538363636,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","607",0.906995230524642,0.99245939675174,0.938515081206497,0.923852480764128,0.930805883571577,0.966909702748177,24072.0242726313,2678.60602703681,0.0440954647836882,283.7,265.1,0.9817689
"Fairfield","613",0.750570776255708,0.95132365499573,0.928266438941076,0.948630136986301,0.640584415584416,0.969370860927152,28318.0956237819,2370.77083758092,0.0440954647836882,283.7,265.1,0.9817689
"Farmington","4602.03",0.929777177582714,0.986409155937053,0.906294706723891,0.956066945606695,0.656659765355417,0.929521276595745,18615.2196288064,2554.23234976405,-0.0379856504868418,275,261.8,0.9719811
"Farmington","4603.02",0.764467005076142,0.973220117570216,0.969301110385369,0.965148698884758,0.820270615266786,0.917865707434053,13443.5132829236,2703.28004992357,-0.0379856504868418,275,261.8,0.9719811
"Farmington","4601",0.846502590673575,0.982429335370512,0.974025974025974,0.959110473457676,0.883211678832117,0.91859649122807,34808.8121537849,2504.61057099602,-0.0379856504868418,275,261.8,0.9719811
"Farmington","4602.04",0.758112980769231,0.989317995069844,0.922760887428102,0.937227550130776,0.830346675598727,0.956009426551453,19636.2822892076,2349.69550794057,-0.0379856504868418,275,261.8,0.9719811
"Farmington","4602.02",0.871976647206005,0.995332555425904,0.973745624270712,0.986094069529652,0.747134502923977,0.979428571428571,22683.6179858154,2513.86878556007,-0.0379856504868418,275,261.8,0.9719811
"Farmington","4603.01",0.841206395348837,0.953924050632911,0.94126582278481,0.948293006297647,0.855123674911661,1,16737.0207889655,2876.26215793103,-0.0379856504868418,275,261.8,0.9719811
"Franklin","7121",0.646319569120287,0.974530831099196,0.959785522788204,0.925597874224978,0.898477157360406,0.96258064516129,5373.48502193676,2482.08695111989,-0.0153746557745185,277.3,259.1,0.9760666
