blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090010221002',926,6.36220,4.10613,0.13303,0.34587,58162.01680,1879.40951,7.31574,19468.58238,81268.00000,2.66000,1.19674,51.62247,38.63944,60.97240,47.98937,42.27255,29.28952,12.98303,1.70574,16763.73974,186.03723,65014.40000,2.66000,1.19674,62.56905,46.96085,75.59491,59.98671,49.54319,33.93499,15.60820,1.62539,16215.26548,187.45600,121902.00000,4.00000,2.00000,39.61659,27.07093,44.53858,31.99291,34.69460,22.14894,12.54567,2.30896,22788.28032,179.19452,56600.00000,3.00000,1.00000,68.62217,51.71289,83.44539,66.53611,53.79895,36.88967,16.90928,1.56459,15562.02593,199.92464,11139.00000,1.00000,1.00000,205.60095,160.29729,244.70244,199.39878,166.49947,121.19580,45.30367,0.82727,8207.21758,169.95611,61103.75940,1.00000,1.00000,59.77810,48.20170,75.40226,63.82586,44.15394,32.57754,11.57640,1.13406,10685.30330,159.13390,30551.87970,1.00000,1.00000,98.00220,78.14516,124.68142,104.82438,71.32298,51.46594,19.85704,1.00912,9676.16340,163.54098,65014.40000,2.00000,0.00000,56.59735,45.36505,71.21901,59.98671,41.97570,30.74340,11.23230,1.16182,10184.69979,212.14891
'090010221003',646,7.21068,4.01199,0.04968,0.16768,59530.07768,1900.54553,9.29047,17272.30769,81268.00000,2.66000,1.19674,36.61048,23.73396,60.86589,47.98937,22.92644,10.04992,12.87652,1.69584,16787.11048,173.36613,65014.40000,2.66000,1.19674,44.55621,29.08416,75.45876,59.98671,27.12208,11.65003,15.47205,1.61551,16227.15639,174.86241,121902.00000,4.00000,2.00000,29.39411,16.98511,44.40191,31.99291,20.92724,8.51824,12.40900,2.29234,22576.66494,167.18105,56600.00000,3.00000,1.00000,49.65519,32.88387,85.67592,68.90459,29.33358,12.56225,16.77132,1.55493,15658.31907,185.16110,11139.00000,1.00000,1.00000,156.62690,111.84896,294.07351,249.29557,79.08439,34.30644,44.77794,0.82316,8122.73493,163.48914,61103.75940,1.00000,1.00000,41.62913,30.12720,75.32778,63.82586,22.61754,11.11561,11.50192,1.12983,10688.38786,152.07562,30551.87970,1.00000,1.00000,76.97965,57.28669,147.34468,127.65172,37.28219,17.58923,19.69296,1.00494,9643.58836,156.72350,65014.40000,2.00000,0.00000,39.31022,28.06562,71.23132,59.98671,21.30147,10.05687,11.24460,1.15942,10631.08894,194.84754
'090010222001',588,5.46334,3.22886,0.09335,0.25809,64365.27441,1913.05104,5.96750,17794.11765,81268.00000,2.66000,1.19674,38.80812,25.86788,60.92961,47.98937,34.86261,21.92237,12.94024,1.68908,16375.82908,210.66240,65014.40000,2.66000,1.19674,46.18668,30.63472,75.53867,59.98671,40.95155,25.39959,15.55196,1.60863,15822.56353,211.98863,121902.00000,4.00000,2.00000,31.88842,19.46194,44.41939,31.99291,29.65343,17.22695,12.42648,2.27601,22270.37331,203.05182,56600.00000,3.00000,1.00000,50.82361,33.91153,85.81667,68.90459,44.58236,27.67028,16.91208,1.55341,15200.11808,226.59219,11139.00000,1.00000,1.00000,153.07232,108.29431,341.03441,296.25640,119.54802,74.77001,44.77802,0.80924,7816.69426,188.44471,61103.75940,1.00000,1.00000,41.79081,30.30151,75.31517,63.82586,35.81152,24.32222,11.48931,1.11688,10331.32755,178.32838,30551.87970,1.00000,1.00000,70.51809,50.83318,140.08602,120.40111,58.11018,38.42527,19.68491,0.99160,9307.30455,182.44801,65014.40000,2.00000,0.00000,40.18404,28.75463,71.41612,59.98671,34.61358,23.18418,11.42940,1.17246,9999.59037,241.49091
'090010222002',499,5.28138,2.85017,0.12566,0.27416,66428.74337,1931.39028,8.12729,16772.01166,81268.00000,2.66000,1.19674,41.94614,28.89939,61.03612,47.98937,34.57529,21.52853,13.04675,1.64004,16002.89276,290.34940,65014.40000,2.66000,1.19674,49.04245,33.35680,70.78683,55.10118,40.64670,24.96105,15.68565,1.55948,15453.58917,291.65533,121902.00000,4.00000,2.00000,33.73364,21.34012,44.38644,31.99291,29.62048,17.22695,12.39353,2.19179,21778.58294,299.48671,56600.00000,3.00000,1.00000,53.85642,36.67669,78.19157,61.01184,44.46034,27.28061,17.17973,1.51314,14921.85628,307.67877,11139.00000,1.00000,1.00000,186.35767,141.35462,287.39465,242.39160,147.34617,102.34312,45.00306,0.76730,7329.90813,248.25996,61103.75940,1.00000,1.00000,46.37235,34.88171,74.88527,63.39464,35.36319,23.87255,11.49063,1.07569,9814.31993,238.29844,30551.87970,1.00000,1.00000,73.78169,54.04241,115.85268,96.11340,57.53761,37.79834,19.73927,0.95011,8802.60390,242.35503,65014.40000,2.00000,0.00000,45.06336,33.21379,71.31543,59.46586,34.92715,23.07757,11.84957,1.17651,9901.83491,305.87204
'090010223001',766,3.98879,3.44097,0.12129,0.31445,57662.73261,1970.86869,6.11448,19092.68930,81268.00000,2.66000,1.19674,35.05460,21.77519,39.18101,25.90160,33.50627,20.22686,13.27941,1.75021,16910.60948,196.75261,65014.40000,2.66000,1.19674,41.13146,25.15643,45.70214,29.72711,39.41643,23.44140,15.97503,1.66962,16360.80240,197.89480,121902.00000,4.00000,2.00000,29.94347,17.18119,32.40699,19.64471,29.01910,16.25682,12.76228,2.34401,23091.99081,191.38335,56600.00000,3.00000,1.00000,45.05265,27.69174,50.25381,32.89290,43.10105,25.74014,17.36091,1.61599,15664.24242,212.31386,11139.00000,1.00000,1.00000,129.54989,83.10830,167.63739,121.19580,115.25853,68.81694,46.44159,0.85842,8319.11270,171.30858,61103.75940,1.00000,1.00000,37.43197,25.59032,46.09356,34.25191,34.18193,22.34028,11.84165,1.16708,10807.36501,162.59602,30551.87970,1.00000,1.00000,60.16456,39.83850,72.19779,51.87173,55.64940,35.32334,20.32605,1.04138,9794.08502,166.14400,65014.40000,2.00000,0.00000,36.50274,24.82859,43.72405,32.04990,33.79313,22.11897,11.67415,1.22935,10092.41016,225.24638
'090010223002',842,4.43370,3.37822,0.08024,0.24875,47108.96053,1901.89783,4.91898,52380.95238,81268.00000,2.66000,1.19674,45.57596,32.31397,52.40658,39.14459,40.32385,27.06186,13.26199,1.75916,17311.03243,166.80517,65014.40000,2.66000,1.19674,53.18615,37.23654,60.85333,44.90372,47.29079,31.34119,15.94960,1.67815,16755.96488,168.00808,121902.00000,4.00000,2.00000,38.13088,25.42573,42.43304,29.72789,34.82291,22.11777,12.70514,2.35217,23348.24243,154.70554,56600.00000,3.00000,1.00000,58.25733,40.93327,66.99698,49.67291,51.53736,34.21329,17.32407,1.62309,16072.50318,182.31490,11139.00000,1.00000,1.00000,197.17656,150.46319,235.24017,188.52680,167.90917,121.19580,46.71337,0.86884,8776.48563,148.52376,61103.75940,1.00000,1.00000,51.30755,39.38070,63.62154,51.69470,41.83922,29.91238,11.92684,1.18071,11304.86448,139.34810,30551.87970,1.00000,1.00000,81.11614,60.65811,98.62486,78.16684,67.65355,47.19553,20.45803,1.05371,10275.24394,143.08466,65014.40000,2.00000,0.00000,49.08172,37.32827,60.14644,48.39298,40.57398,28.82052,11.75346,1.23762,10681.00411,202.14131
'090010223003',508,7.65203,2.51466,0.12375,0.28711,58033.24970,2029.62595,4.79620,15593.65559,81268.00000,2.66000,1.19674,37.47863,24.73505,55.83905,43.09547,29.93046,17.18688,12.74357,1.66627,16468.41502,188.79596,65014.40000,2.66000,1.19674,43.84601,28.54032,64.81325,49.50756,35.22615,19.92045,15.30570,1.58529,15918.89300,190.32945,121902.00000,4.00000,2.00000,31.76889,19.49091,44.27089,31.99291,26.62918,14.35120,12.27798,2.25717,22379.23761,173.98419,56600.00000,3.00000,1.00000,47.86687,31.24699,71.49050,54.87062,38.15493,21.53505,16.61989,1.52463,15339.56284,205.16804,11139.00000,1.00000,1.00000,140.53703,96.75695,232.30688,188.52680,102.80943,59.02934,43.78008,0.79396,7801.55550,174.51430,61103.75940,1.00000,1.00000,41.42515,30.12841,68.13649,56.83975,30.44382,19.14708,11.29674,1.10561,10287.63340,162.81696,30551.87970,1.00000,1.00000,65.92589,46.61402,105.64612,86.33426,49.59646,30.28459,19.31187,0.97870,9275.23889,167.58042,65014.40000,2.00000,0.00000,39.20345,28.02449,64.65821,53.47925,28.73871,17.55976,11.17895,1.13716,10141.30641,227.27667
'090010224001',507,2.40022,2.40022,0.09468,0.27458,35463.32401,1856.11436,6.69735,39725.08834,81268.00000,2.66000,1.19674,56.75014,42.59367,62.14584,47.98937,36.33812,22.18165,14.15647,1.89958,19817.10448,95.85915,65014.40000,2.66000,1.19674,69.64821,52.58778,76.75468,59.69424,42.76433,25.70389,17.06044,1.81757,19264.01471,96.72890,121902.00000,4.00000,2.00000,42.62278,28.90575,45.70994,31.99291,30.94398,17.22695,13.71703,2.54583,26847.38114,79.75305,56600.00000,3.00000,1.00000,76.54947,58.12549,84.43515,66.01117,46.71782,28.29384,18.42398,1.75450,18468.46551,105.45542,11139.00000,1.00000,1.00000,258.45070,207.29054,293.55175,242.39160,125.66275,74.50260,51.16015,0.97421,10684.55351,94.09734,61103.75940,1.00000,1.00000,68.42204,55.54268,76.70522,63.82586,37.08659,24.20723,12.87936,1.29369,13197.84595,87.46293,30551.87970,1.00000,1.00000,112.55395,90.36620,126.32723,104.13948,60.44938,38.26162,22.18775,1.16359,12174.36898,90.16463,65014.40000,2.00000,0.00000,64.56390,52.50892,72.04169,59.98671,36.27528,24.22030,12.05498,1.30975,11931.15017,126.42137
'090010224002',330,1.55368,1.51741,0.11036,0.25750,36270.73671,1858.50292,5.65883,63592.50936,81268.00000,2.66000,1.19674,61.68160,47.22870,62.44227,47.98937,47.67631,33.22341,14.45290,1.93911,20191.00875,100.02753,65014.40000,2.66000,1.19674,76.46300,59.03587,77.41384,59.98671,58.95639,41.52926,17.42713,1.85655,19639.90152,100.69382,121902.00000,4.00000,2.00000,45.47100,31.48580,45.97811,31.99291,36.13414,22.14894,13.98520,2.58829,27508.68286,81.62655,56600.00000,3.00000,1.00000,86.66482,67.81240,87.75701,68.90459,66.55560,47.70318,18.85242,1.79592,18834.89497,110.40155,11139.00000,1.00000,1.00000,396.79590,344.57149,402.34560,350.12120,294.61601,242.39160,52.22441,0.99986,10831.52931,95.82200,61103.75940,1.00000,1.00000,75.94144,62.81417,76.95313,63.82586,57.31441,44.18713,13.12727,1.32352,13329.69908,90.73965,30551.87970,1.00000,1.00000,148.25399,125.62834,150.27737,127.65172,110.99992,88.37427,22.62565,1.19172,12312.38045,92.80931,65014.40000,2.00000,0.00000,71.40195,59.03587,72.35279,59.98671,53.89534,41.52926,12.36608,1.35165,11978.33873,135.14756
'090010301001',570,0.63514,0.38998,0.03900,0.10057,24005.17394,1983.98206,10.46010,72674.70930,81268.00000,2.66000,1.19674,63.43542,47.70441,63.72037,47.98937,48.95441,33.22341,15.73101,2.08684,23337.22156,64.54779,65014.40000,2.66000,1.19674,78.63515,59.63051,78.99135,59.98671,60.53390,41.52926,19.00464,2.00172,22775.21001,64.89725,121902.00000,4.00000,2.00000,46.88106,31.80294,47.07103,31.99291,37.22705,22.14894,15.07811,2.73568,31359.54233,56.82884,56600.00000,3.00000,1.00000,89.12943,68.49544,89.53858,68.90459,68.33716,47.70318,20.63398,1.94409,22066.65763,69.46285,11139.00000,1.00000,1.00000,406.32976,348.04220,408.40875,350.12120,300.67915,242.39160,58.28756,1.11944,12960.53952,62.01766,61103.75940,1.00000,1.00000,77.93714,63.44687,78.31613,63.82586,58.67740,44.18713,14.49027,1.46266,15541.88659,59.35203,30551.87970,1.00000,1.00000,151.96043,126.89373,152.71842,127.65172,113.44096,88.37427,25.06670,1.32289,14490.69603,60.43754,65014.40000,2.00000,0.00000,73.35261,59.63051,73.70881,59.98671,55.25136,41.52926,13.72209,1.51082,14567.62834,79.99745
'090010301002',496,1.21281,0.39281,0.02693,0.07999,23463.19976,2029.51065,13.41670,59301.24611,81268.00000,2.66000,1.19674,55.90135,40.34918,56.51096,40.95880,41.39259,25.84043,15.55216,2.02983,23185.15584,86.90413,65014.40000,2.66000,1.19674,68.79520,50.01373,69.53945,50.75799,51.08200,32.30054,18.78146,1.94468,22620.44197,87.46859,121902.00000,4.00000,2.00000,45.06841,30.23334,45.59607,30.76100,32.51012,17.67504,14.83507,2.65676,30910.10330,86.79653,56600.00000,3.00000,1.00000,77.88843,57.44899,78.74332,58.30389,57.54191,37.10247,20.43944,1.88837,22018.95761,91.67705,11139.00000,1.00000,1.00000,349.39596,291.91246,353.73990,296.25640,246.01030,188.52680,57.48350,1.07893,12763.58122,80.18135,61103.75940,1.00000,1.00000,67.94037,53.63593,68.74996,54.44552,48.67221,34.36777,14.30444,1.42242,15365.54136,75.87567,30551.87970,1.00000,1.00000,131.17345,106.42923,132.75721,108.01299,93.47976,68.73554,24.74422,1.28254,14305.95664,77.62905,65014.40000,2.00000,0.00000,64.60005,50.85555,65.37967,51.63517,46.04503,32.30054,13.74450,1.47951,14924.32643,93.20261
'090010302001',395,1.04305,0.77587,0.07268,0.16696,25690.21773,1984.22389,10.59720,60506.43275,81268.00000,2.66000,1.19674,54.53974,39.42148,54.76749,39.64923,48.34167,33.22341,15.11826,1.97934,21464.69681,130.22677,65014.40000,2.66000,1.19674,63.49707,45.24966,63.63378,45.38637,59.77667,41.52926,18.24741,1.89524,20908.52153,130.73451,121902.00000,4.00000,2.00000,44.03120,29.57423,44.30405,29.84708,36.60591,22.14894,14.45697,2.60002,28962.21209,131.40008,56600.00000,3.00000,1.00000,69.96791,50.11998,70.05672,50.20879,67.55111,47.70318,19.84793,1.84274,20195.67661,137.98459,11139.00000,1.00000,1.00000,297.70665,242.39160,297.70665,242.39160,297.70665,242.39160,55.31506,1.03176,11637.09625,113.21036,61103.75940,1.00000,1.00000,66.25091,52.44423,66.55432,52.74764,57.99381,44.18713,13.80668,1.36719,14173.92468,109.33739,30551.87970,1.00000,1.00000,112.23816,88.37427,112.23816,88.37427,112.23816,88.37427,23.86389,1.23060,13140.86326,110.91456,65014.40000,2.00000,0.00000,62.72657,49.42677,63.01677,49.71697,54.82906,41.52926,13.29980,1.43987,13232.59926,140.56765
'090010302002',339,1.15224,0.98935,0.06129,0.16635,25824.17342,1988.36377,9.95242,73982.13058,81268.00000,2.66000,1.19674,46.94668,31.90220,53.45065,38.40616,22.39650,7.35202,15.04448,1.98425,21260.13440,121.86735,65014.40000,2.66000,1.19674,54.69792,36.54121,62.11705,43.96034,26.69332,8.53661,18.15671,1.90048,20702.17650,122.41208,121902.00000,4.00000,2.00000,38.49462,24.10280,43.35503,28.96321,20.14828,5.75646,14.39181,2.60750,28663.06355,120.59862,56600.00000,3.00000,1.00000,60.15802,40.42906,68.34276,48.61380,29.26353,9.53457,19.72896,1.84704,19968.05364,129.70940,11139.00000,1.00000,1.00000,177.47469,122.30352,203.29937,148.12820,79.99561,24.82444,55.17117,1.03945,11567.24682,107.33561,61103.75940,1.00000,1.00000,55.79719,42.02136,64.82540,51.04957,21.71888,7.94305,13.77583,1.37242,14117.67298,103.18040,30551.87970,1.00000,1.00000,87.06194,63.25688,100.47339,76.66833,36.43845,12.63339,23.80506,1.23683,13079.07421,104.87251,65014.40000,2.00000,0.00000,52.97350,39.75629,61.25930,48.04209,21.69751,8.48030,13.21721,1.43967,13095.71792,134.81375
'090010302003',319,1.18978,1.13990,0.07504,0.19296,26703.42980,2026.28178,14.06160,53372.30216,81268.00000,2.66000,1.19674,59.28334,44.22187,60.90541,45.84395,48.28488,33.22341,15.06147,1.95793,20995.76080,160.13187,65014.40000,2.66000,1.19674,69.26150,51.08139,70.67026,52.49015,59.70937,41.52926,18.18011,1.87440,20439.93754,160.68890,121902.00000,4.00000,2.00000,45.11447,30.72770,46.37968,31.99291,36.53571,22.14894,14.38677,2.56981,28376.39224,169.79123,56600.00000,3.00000,1.00000,76.72820,56.94141,78.09067,58.30389,67.48996,47.70318,19.78678,1.82381,19731.12721,167.46859,11139.00000,1.00000,1.00000,344.47922,289.33333,351.40228,296.25640,297.53748,242.39160,55.14589,1.01769,11268.96303,136.93895,61103.75940,1.00000,1.00000,72.52318,58.78746,74.67646,60.94074,57.92285,44.18713,13.73572,1.34875,13803.10632,132.68997,30551.87970,1.00000,1.00000,129.25457,105.48889,131.77867,108.01299,112.13995,88.37427,23.76568,1.21393,12771.13835,134.42027,65014.40000,2.00000,0.00000,68.53977,55.27121,70.56646,57.29790,54.79782,41.52926,13.26856,1.42983,12894.21953,160.52772
'090010303001',368,0.74877,0.68441,0.06137,0.16366,22560.63605,2011.11316,12.71860,77160.80247,81268.00000,2.66000,1.19674,60.69651,45.16056,63.52532,47.98937,41.37638,25.84043,15.53595,2.04175,22599.64389,101.47074,65014.40000,2.66000,1.19674,75.21656,56.45070,78.75257,59.98671,51.06639,32.30054,18.76585,1.95724,22041.70019,101.86794,121902.00000,4.00000,2.00000,45.00134,30.10704,46.88721,31.99291,32.12125,17.22695,14.89429,2.68066,30465.36535,102.41222,56600.00000,3.00000,1.00000,85.21791,64.84291,89.27960,68.90459,57.47748,37.10247,20.37500,1.90185,21295.13307,106.61721,11139.00000,1.00000,1.00000,386.98170,329.48278,407.62012,350.12120,246.02572,188.52680,57.49892,1.08202,12508.66210,90.74072,61103.75940,1.00000,1.00000,74.33793,60.06355,78.10024,63.82586,48.64215,34.36777,14.27438,1.42064,15058.97992,87.71088,30551.87970,1.00000,1.00000,144.84179,120.12710,152.36641,127.65172,93.45023,68.73554,24.71469,1.28274,14020.42527,88.94471,65014.40000,2.00000,0.00000,69.97244,56.45070,73.50845,59.98671,45.82228,32.30054,13.52174,1.47882,13921.22515,107.93067
'090010303002',245,0.76652,0.59823,0.05128,0.19778,24171.20451,2046.63580,9.41116,63447.93651,81268.00000,2.66000,1.19674,62.09262,46.54291,63.53908,47.98937,48.77313,33.22341,15.54972,2.05675,22519.99675,95.01633,65014.40000,2.66000,1.19674,76.96098,58.17863,78.76906,59.98671,60.31161,41.52926,18.78235,1.97220,21960.32954,95.42072,121902.00000,4.00000,2.00000,45.94896,31.02860,46.91327,31.99291,37.06930,22.14894,14.92036,2.70187,30466.25738,89.22099,56600.00000,3.00000,1.00000,87.20983,66.82772,89.28671,68.90459,68.08529,47.70318,20.38211,1.91510,21190.55272,101.70502,11139.00000,1.00000,1.00000,397.08519,339.56809,407.63830,350.12120,299.90870,242.39160,57.51710,1.09570,12405.66473,86.32541,61103.75940,1.00000,1.00000,76.19915,61.90207,78.12295,63.82586,58.48422,44.18713,14.29709,1.43461,14969.12937,83.24082,30551.87970,1.00000,1.00000,148.54349,123.80413,152.39107,127.65172,113.11362,88.37427,24.73935,1.29660,13925.22100,84.49694,65014.40000,2.00000,0.00000,71.69041,58.17863,73.49848,59.98671,55.04103,41.52926,13.51177,1.48433,13719.46367,111.29869
'090010303003',498,0.70836,0.56481,0.04537,0.13837,24671.01960,2036.56000,7.74539,81539.73510,81268.00000,2.66000,1.19674,60.55457,45.09844,63.44549,47.98937,41.29655,25.84043,15.45613,2.04977,22340.88223,91.89919,65014.40000,2.66000,1.19674,75.03772,56.37305,78.65138,59.98671,50.96520,32.30054,18.66467,1.96518,21780.12628,92.27978,121902.00000,4.00000,2.00000,44.86166,30.06563,46.78895,31.99291,32.02299,17.22695,14.79603,2.68942,30149.34742,81.88158,56600.00000,3.00000,1.00000,85.02682,64.75371,89.17770,68.90459,57.37558,37.10247,20.27311,1.90983,21027.14754,99.48815,11139.00000,1.00000,1.00000,386.07179,329.02956,407.16343,350.12120,245.56903,188.52680,57.04223,1.08866,12299.65560,84.34009,61103.75940,1.00000,1.00000,74.19137,59.98093,78.03630,63.82586,48.57821,34.36777,14.21044,1.42782,14871.42501,81.43698,30551.87970,1.00000,1.00000,144.53131,119.96186,152.22117,127.65172,93.30499,68.73554,24.56945,1.28970,13824.13472,82.61920,65014.40000,2.00000,0.00000,69.91580,56.37305,73.52946,59.98671,45.84328,32.30054,13.54275,1.48628,13718.64411,114.32854
'090010303004',281,1.97384,1.31095,0.06065,0.23793,28453.51067,1951.49812,9.24437,64081.85185,81268.00000,2.66000,1.19674,56.41382,41.73437,56.93972,42.26027,40.51987,25.84043,14.67944,1.94930,20834.80042,103.32382,65014.40000,2.66000,1.19674,65.59940,47.89435,66.11537,48.41032,50.00559,32.30054,17.70505,1.86608,20276.73795,104.09835,121902.00000,4.00000,2.00000,45.58374,31.44705,46.05426,31.91757,31.36364,17.22695,14.13669,2.58549,28124.54809,96.56708,56600.00000,3.00000,1.00000,72.19942,53.02664,72.72633,53.55355,56.27525,37.10247,19.17278,1.80584,19530.78995,111.22131,11139.00000,1.00000,1.00000,213.04566,159.49781,212.08514,158.53730,242.07464,188.52680,53.54785,1.01591,11280.45433,96.48143,61103.75940,1.00000,1.00000,68.78770,55.36513,69.48247,56.05989,47.79034,34.36777,13.42257,1.34465,13831.67809,90.57336,30551.87970,1.00000,1.00000,107.05903,83.89963,107.56078,84.40139,91.89493,68.73554,23.15939,1.21078,12792.75452,92.97927,65014.40000,2.00000,0.00000,64.73765,52.06412,65.39159,52.71807,44.97406,32.30054,12.67353,1.37787,12770.45684,121.34247
'090010304001',496,1.98550,1.19185,0.16340,0.32920,26555.17915,2017.91457,9.57969,50073.14815,81268.00000,2.66000,1.19674,57.17887,42.67070,61.32622,46.81805,41.73491,27.22674,14.50817,1.90151,20167.68398,143.68325,65014.40000,2.66000,1.19674,66.52305,49.02951,71.20059,53.70704,49.10480,31.61126,17.49355,1.81803,19622.40659,144.46056,121902.00000,4.00000,2.00000,43.65470,29.70225,45.94536,31.99291,35.12471,21.17226,13.95245,2.51620,27427.61424,146.06314,56600.00000,3.00000,1.00000,73.34566,54.34627,78.47670,59.47731,54.23863,35.23924,18.99939,1.76270,18902.72406,153.50388,11139.00000,1.00000,1.00000,212.09802,159.90580,230.07726,177.88504,145.14676,92.95453,52.19223,0.97236,10666.92844,122.88980,61103.75940,1.00000,1.00000,68.47396,55.35518,75.34740,62.22862,42.87858,29.75980,13.11878,1.30307,13120.62873,116.96053,30551.87970,1.00000,1.00000,106.81526,84.19727,116.71791,94.09992,69.93968,47.32169,22.61799,1.16840,12121.41921,119.37508,65014.40000,2.00000,0.00000,65.45114,52.83692,71.17183,58.55761,44.14837,31.53415,12.61422,1.36209,12151.54534,155.31707
'090010304002',442,2.00116,1.85143,0.07959,0.28065,31089.56915,1964.71746,7.65026,51530.33708,81268.00000,2.66000,1.19674,56.34799,41.92295,56.73875,42.31371,47.64845,33.22341,14.42504,1.90015,19732.71308,149.87577,65014.40000,2.66000,1.19674,65.58305,48.19152,65.88230,48.49077,58.92079,41.52926,17.39153,1.81755,19177.55154,150.65681,121902.00000,4.00000,2.00000,45.39201,31.56976,45.81516,31.99291,35.97119,22.14894,13.82225,2.51428,26712.49125,146.59229,56600.00000,3.00000,1.00000,72.25944,53.37402,72.51415,53.62874,66.58860,47.70318,18.88542,1.76331,18420.15080,160.99687,11139.00000,1.00000,1.00000,294.70120,242.39160,294.70120,242.39160,294.70120,242.39160,52.30960,0.97530,10523.58329,130.75797,61103.75940,1.00000,1.00000,68.74187,55.61316,69.25510,56.12639,57.31584,44.18713,13.12871,1.29932,13052.67900,124.80032,30551.87970,1.00000,1.00000,111.02583,88.37427,111.02583,88.37427,111.02583,88.37427,22.65156,1.16737,12022.76654,127.22643,65014.40000,2.00000,0.00000,64.81103,52.16247,65.28864,52.64008,54.17783,41.52926,12.64856,1.36121,11971.57027,169.78253
'090010304003',447,3.13825,2.00411,0.07622,0.22417,34831.92075,1905.89298,7.36249,42071.74721,81268.00000,2.66000,1.19674,53.13750,39.18657,60.33742,46.38649,40.34757,26.39664,13.95093,1.84219,19088.16203,140.91230,65014.40000,2.66000,1.19674,61.85001,45.04791,69.98047,53.17836,47.40709,30.60498,16.80210,1.75992,18532.51220,141.92166,121902.00000,4.00000,2.00000,41.53827,28.15717,45.37402,31.99291,34.72446,21.34336,13.38110,2.45033,25696.97649,134.23773,56600.00000,3.00000,1.00000,67.99497,49.75666,77.07349,58.83518,51.86790,33.62959,18.23831,1.70328,17848.41807,152.33919,11139.00000,1.00000,1.00000,223.96574,173.97607,238.51646,188.52680,198.11786,148.12820,49.98966,0.93228,10015.63514,126.79631,61103.75940,1.00000,1.00000,62.35074,49.70707,74.03512,61.39146,41.59462,28.95095,12.64366,1.25381,12548.45554,119.09705,30551.87970,1.00000,1.00000,100.48690,78.73266,114.40617,92.65194,75.76073,54.00650,21.75423,1.12288,11517.02628,122.23238,65014.40000,2.00000,0.00000,59.45541,47.20410,69.87668,57.62536,40.94310,28.69179,12.25131,1.30472,11850.28484,164.10158
'090010305001',838,1.53387,1.51128,0.06673,0.19116,29729.62906,1985.23064,8.84897,44732.44147,81268.00000,2.66000,1.19674,58.32161,43.68646,62.62452,47.98937,35.51296,20.87781,14.63515,1.92595,20302.61704,140.24867,65014.40000,2.66000,1.19674,67.77401,50.12324,72.65913,55.00837,41.87919,24.22842,17.65076,1.84299,19745.52961,140.90942,121902.00000,4.00000,2.00000,43.54302,29.53761,45.99832,31.99291,30.52808,16.52268,14.00540,2.54078,27403.08263,138.46063,56600.00000,3.00000,1.00000,74.62350,55.44075,80.00164,60.81889,46.11534,26.93259,19.18275,1.79042,19009.35300,149.85959,11139.00000,1.00000,1.00000,270.38279,217.17220,295.60218,242.39160,136.70102,83.49044,53.21058,0.99303,10905.53332,122.57663,61103.75940,1.00000,1.00000,70.56781,57.23384,77.09746,63.76349,35.95573,22.62176,13.33397,1.31971,13449.31959,117.53648,30551.87970,1.00000,1.00000,109.39602,86.37875,118.91549,95.89822,58.93568,35.91841,23.01727,1.18668,12413.42476,119.58896,65014.40000,2.00000,0.00000,66.98486,54.10947,72.73281,59.85743,36.51637,23.64099,12.87538,1.38994,12454.40367,156.38905
