town,tract,tract,blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
Hartford,5014,09003501400,'090035014002',678,12.4807,12.48071,0.09204,0.25771,84709.52791,2395.38718,5.99349,7142.85714,66155,2.46,1.1627,29.2318,17.26936,43.70607,31.74363,27.24037,15.27793,11.96244,1.40246,12209.76959,222.87599,52924,2.46,1.1627,34.19518,20.3998,53.47492,39.67954,31.54259,17.74721,13.79538,1.32826,11678.4835,224.2772,99232.5,4,2,25.16331,14.04853,32.27721,21.16242,24.18455,13.06977,11.11478,1.96628,17227.64846,224.23138,38150,3,1,43.15211,25.83961,72.35836,55.04587,39.1338,21.8213,17.31249,1.23363,10906.89111,241.78307,11139,1,1,89.8932,58.65933,176.63758,145.40371,77.95857,46.7247,31.23387,0.68157,5454.87879,201.56604,53784.55285,1,1,28.54266,18.99309,48.59423,39.04467,25.78388,16.23432,9.54956,0.95004,7782.25048,191.67894,26892.27642,1,1,48.4005,32.17252,94.31731,78.08934,42.08308,25.8551,16.22798,0.83185,6757.6862,196.03147,52924,2,0,28.09558,18.1776,49.59752,39.67954,25.13725,15.21928,9.91798,0.98074,7530.40954,248.00907
Hartford,5015,09003501500,'090035015001',616,4.51781,3.39994,0.06623,0.21526,47006.7192,2487.8069,4.27913,10287.24832,66155,2.46,1.1627,33.25482,19.0808,39.11545,24.94143,32.3801,18.20607,14.17402,1.63337,15657.63186,124.50804,52924,2.46,1.1627,38.9285,22.46588,47.6394,31.17678,37.62836,21.16574,16.46262,1.55633,15122.6205,125.42807,99232.5,4,2,27.03107,13.99704,29.66165,16.62762,26.63845,13.60441,13.03404,2.24283,22056.59469,115.02494,38150,3,1,49.60064,28.72994,64.12103,43.25033,47.43341,26.56271,20.8707,1.46121,14312.36856,139.29842,11139,1,1,102.4315,61.83924,147.87244,107.28018,95.64926,55.05701,40.59226,0.86233,8151.92446,111.82567,53784.55285,1,1,32.27773,20.53434,42.42134,30.67795,30.76376,19.02037,11.74339,1.15079,10505.5822,105.33382,26892.27642,1,1,54.7505,34.39285,81.71356,61.35591,50.72616,30.36851,20.35766,1.0238,9469.44618,108.19169,52924,2,0,32.78721,20.99678,42.96721,31.17678,31.26781,19.47738,11.79043,1.17407,9487.68034,156.06282
Hartford,5015,09003501500,'090035015002',506,4.68062,1.93824,0.06512,0.18003,57850.91703,2561.55409,4.76122,8941.07884,66155,2.46,1.1627,44.53932,30.62693,64.48678,50.57439,37.49904,23.58665,13.91239,1.59105,15475.01149,145.34672,52924,2.46,1.1627,51.58001,35.43272,74.21011,58.06282,43.59292,27.44563,16.14729,1.5137,14939.82421,146.28241,99232.5,4,2,34.98401,22.14257,50.60972,37.76828,29.46905,16.62762,12.84144,2.19095,21944.43454,138.72692,38150,3,1,64.8974,44.37558,92.87165,72.34982,55.02414,34.50232,20.52182,1.41918,14243.67374,160.84951,11139,1,1,136.11112,97.34717,208.50096,169.73701,110.56176,71.79782,38.76395,0.82157,7703.83154,129.80791,53784.55285,1,1,46.30311,34.94936,75.49251,64.13876,36.00097,24.64722,11.35375,1.11227,10058.73064,123.20553,26892.27642,1,1,74.12414,54.53249,116.82287,97.23121,59.054,39.46235,19.59165,0.9843,9022.04814,126.11206,52924,2,0,46.75599,35.14937,74.66725,63.06063,36.90496,25.29833,11.60662,1.14396,9437.70722,175.12383
Hartford,5017,09003501700,'090035017001',349,5.84937,4.74581,0.12238,0.32636,104236.0304,2326.84302,4.1548,6945.98214,66155,2.46,1.1627,36.1407,23.3576,46.05943,33.27633,36.1407,23.3576,12.7831,1.4944,13308.90637,200.24486,52924,2.46,1.1627,41.91555,27.12939,53.04478,38.25862,41.91555,27.12939,14.78616,1.41937,12781.38025,201.28133,99232.5,4,2,28.52867,16.62762,36.86623,24.96517,28.52867,16.62762,11.90106,2.07848,19135.06486,198.09911,38150,3,1,52.67346,33.98742,66.41368,47.72764,52.67346,33.98742,18.68604,1.33033,11988.00915,220.58697,11139,1,1,105.03175,70.96672,146.74363,112.6786,105.03175,70.96672,34.06503,0.74355,6165.04662,173.84442,53784.55285,1,1,34.8872,24.67867,52.35544,42.14691,34.8872,24.67867,10.20853,1.01794,8465.88742,166.53091,26892.27642,1,1,56.76139,39.28863,81.65229,64.17953,56.76139,39.28863,17.47275,0.89715,7453.00267,169.7505,52924,2,0,35.96974,25.43916,51.69636,41.16578,35.96974,25.43916,10.53058,1.06487,7736.18973,233.53908
Hartford,5018,09003501800,'090035018001',367,7.73197,7.24579,0.1382,0.37512,101501.8666,2315.21001,4.39131,9625.13228,66155,2.46,1.1627,31.26006,18.71112,39.93798,27.38905,28.31463,15.7657,12.54893,1.47436,12921.63684,198.93042,52924,2.46,1.1627,36.15706,21.65278,46.01665,31.51237,32.81055,18.30627,14.50428,1.39982,12395.88503,200.0977,99232.5,4,2,26.58932,14.86891,32.31874,20.59833,24.64466,12.92425,11.72041,2.06342,18545.27495,195.60944,38150,3,1,45.24312,26.99512,57.59508,39.34708,41.05067,22.80267,18.248,1.30686,11565.50628,218.66122,11139,1,1,99.99633,66.56356,154.62857,121.1958,81.45327,48.0205,33.43277,0.73265,5982.21542,175.94214,53784.55285,1,1,31.31101,21.26907,44.67508,34.63315,26.77503,16.73309,10.04193,1.00355,8270.53648,167.70564,26892.27642,1,1,50.43863,33.26468,70.02901,52.85506,43.78934,26.61539,17.17395,0.88429,7263.16322,171.33154,52924,2,0,31.32528,21.12251,43.9656,33.76283,27.03495,16.83218,10.20277,1.03073,7486.09501,231.65003
Hartford,5018,09003501800,'090035018002',128,5.12129,5.12129,0.24006,0.68017,101366.3473,2337.59173,4.87687,3953.78486,66155,2.46,1.1627,29.67729,16.80545,44.61547,31.74363,26.23002,13.35818,12.87184,1.49113,13408.23888,250.67944,52924,2.46,1.1627,34.95197,20.04927,54.58225,39.67954,30.42191,15.51921,14.90271,1.41614,12892.05447,251.65537,99232.5,4,2,24.34524,12.31955,33.18811,21.16242,22.30457,10.27889,12.02568,2.06923,19603.31177,259.85967,38150,3,1,45.09309,26.22024,73.91871,55.04587,38.44102,19.56818,18.87284,1.33028,12077.83663,273.5811,11139,1,1,102.6831,68.38313,222.82677,188.5268,74.95764,40.65767,34.29997,0.73785,6192.63445,212.04432,53784.55285,1,1,29.00895,18.78798,49.26564,39.04467,24.33433,14.11336,10.22097,1.01194,8413.44652,205.15797,26892.27642,1,1,50.44142,32.91189,95.61887,78.08934,40.01586,22.48632,17.52953,0.89128,7435.79232,208.18951,52924,2,0,30.18244,19.65425,50.20772,39.67954,25.56121,15.03303,10.52818,1.07337,7371.68615,277.12949
Hartford,5018,09003501800,'090035018003',437,8.55113,8.55114,0.13697,0.35222,93484.63317,2347.68379,6.09867,5573.87097,66155,2.46,1.1627,33.69361,21.08113,37.5539,24.94143,33.01909,20.40662,12.61247,1.48053,13012.36136,199.54434,52924,2.46,1.1627,40.93348,26.35142,45.75884,31.17678,40.09034,25.50828,14.58206,1.40604,12486.47554,200.75993,99232.5,4,2,25.82048,14.05409,28.394,16.62762,25.3708,13.60441,11.76639,2.06983,18629.9256,200.14912,38150,3,1,54.90704,36.55629,61.60107,43.25033,53.73738,35.38663,18.35075,1.31163,11683.61031,217.68555,11139,1,1,115.26222,81.47544,153.19615,119.40938,108.63397,74.8472,33.78678,0.74197,6021.37981,177.98073,53784.55285,1,1,36.04889,25.92979,40.79705,30.67795,35.21924,25.10014,10.11909,1.01252,8310.64645,169.40341,26892.27642,1,1,61.68704,44.36252,78.68042,61.35591,58.71776,41.39325,17.32452,0.89342,7302.85692,173.17935,52924,2,0,36.6194,26.35142,41.44476,31.17678,35.77626,25.50828,10.26798,1.03383,7633.11962,225.06848
Hartford,5021,09003502100,'090035021001',641,18.93037,8.48643,0.27803,0.59577,113672.0729,2331.76005,1.776,54586.82171,66155,2.46,1.1627,46.12855,35.1639,66.56299,55.59833,40.92997,29.96532,10.96465,1.24769,11771.9811,224.77401,52924,2.46,1.1627,53.31343,40.70667,76.77251,64.16575,47.34536,34.7386,12.60676,1.17358,11258.81758,226.38583,99232.5,4,2,37.79831,27.58717,49.51278,39.30164,34.81811,24.60697,10.21114,1.77861,16267.80741,218.31875,38150,3,1,66.04235,50.2909,96.32471,80.57325,58.33843,42.58697,15.75146,1.07885,10470.20046,253.31896,11139,1,1,148.06805,120.60903,219.86714,192.40812,129.80214,102.34312,27.45902,0.5466,5509.46468,191.55996,53784.55285,1,1,48.87962,40.26732,78.68064,70.06833,41.29815,32.68585,8.61231,0.8145,7708.96091,180.18676,26892.27642,1,1,77.62919,63.13622,122.45488,107.96192,66.22539,51.73243,14.49296,0.69657,6740.69045,185.19352,52924,2,0,47.95686,38.79312,77.72442,68.56068,40.3839,31.22017,9.16374,0.8597,7535.82953,274.23506
Hartford,5021,09003502100,'090035021002',274,7.94922,0.55585,0.25155,0.50919,113673.9437,2289.71554,1.98672,43196.34703,66155,2.46,1.1627,33.51446,21.35262,43.90547,31.74363,29.81073,17.64889,12.16184,1.36937,13793.04016,152.03819,52924,2.46,1.1627,39.58168,25.54355,53.71767,39.67954,34.5431,20.50498,14.03813,1.29174,13277.79374,153.21871,99232.5,4,2,27.79084,16.11908,33.92311,22.25135,25.60509,13.93332,11.67176,1.96974,20289.20943,135.56401,38150,3,1,51.11155,33.40235,72.75507,55.04587,43.39702,25.68782,17.7092,1.18866,12704.52861,174.39622,11139,1,1,119.50224,89.87933,218.1497,188.5268,84.34076,54.71786,29.6229,0.61386,5940.76998,131.62158,53784.55285,1,1,33.53824,24.25834,48.32456,39.04467,28.26786,18.98797,9.2799,0.90657,8154.96344,123.29167,26892.27642,1,1,58.44692,42.82617,93.71008,78.08934,45.87787,30.25712,15.62075,0.77771,7180.22291,126.95869,52924,2,0,34.47564,24.99712,49.15806,39.67954,29.2423,19.76379,9.47852,0.9075,7873.37293,203.08056
Hartford,5023,09003502300,'090035023001',399,7.8286,7.7545,0.23322,0.66078,59725.50375,2328.48346,3.90734,10394.49153,66155,2.46,1.1627,51.02888,37.32245,63.10344,49.39701,38.64786,24.94143,13.70643,1.59723,14822.24348,120.26614,52924,2.46,1.1627,60.11389,44.20604,72.82064,56.91279,47.08463,31.17678,15.90785,1.52173,14305.48981,121.43935,99232.5,4,2,39.79957,26.97797,49.89372,37.07212,29.44922,16.62762,12.8216,2.23782,21157.26816,107.39318,38150,3,1,75.21247,55.25751,91.15876,71.20379,58.86146,38.9065,19.95496,1.41625,13358.56651,136.04454,11139,1,1,166.43924,127.12778,208.99645,169.68499,122.8019,83.49044,39.31146,0.84203,7781.06077,110.57752,53784.55285,1,1,57.11886,45.77564,73.87614,62.53292,39.93627,28.59304,11.34322,1.11967,10005.8896,102.29919,26892.27642,1,1,90.64905,70.96551,115.53151,95.84797,65.13506,45.45151,19.68354,0.99745,9026.46713,105.9435,52924,2,0,55.87292,45.12195,71.69347,60.94251,39.65082,28.89985,10.75096,1.08115,8403.75574,155.77229
Hartford,5023,09003502300,'090035023002',603,10.60574,10.60575,0.21106,0.47488,54354.78412,2231.31957,3.32316,11144.48276,66155,2.46,1.1627,35.52593,22.25869,41.94379,28.67655,32.72958,19.46234,13.26723,1.54667,14324.41881,118.78717,52924,2.46,1.1627,41.12598,25.74953,48.41547,33.03902,37.94984,22.57339,15.37645,1.4714,13805.76189,120.10771,99232.5,4,2,30.15714,17.8185,33.93462,21.59598,28.51124,16.1726,12.33864,2.17063,20059.57646,101.85867,38150,3,1,51.19786,31.95211,60.57914,41.33339,47.1103,27.86455,19.24575,1.36501,12881.45745,134.7248,11139,1,1,118.34765,80.46629,136.13181,98.25045,110.59884,72.71748,37.88136,0.80474,7567.05146,112.85191,53784.55285,1,1,36.50332,25.48875,47.22746,36.21288,31.83066,20.81609,11.01457,1.08084,9805.30992,103.53402,26892.27642,1,1,58.88348,39.82556,74.56002,55.50211,52.05298,32.99507,19.05791,0.95929,8819.9754,107.63598,52924,2,0,35.37986,24.79529,45.83212,35.24755,30.82566,20.24109,10.58457,1.04542,8577.18611,158.00961
Hartford,5023,09003502300,'090035023003',389,4.72481,4.72482,0.14575,0.35224,47485.79256,2122.67209,5.78003,21300.44643,66155,2.46,1.1627,46.61206,32.26933,48.34594,34.0032,33.68335,19.34062,14.34274,1.64576,15987.34033,122.62551,52924,2.46,1.1627,53.80234,37.12603,55.76957,39.09326,39.13364,22.45732,16.67631,1.56917,15462.39946,123.56537,99232.5,4,2,37.60815,24.35266,38.76568,25.51019,28.97705,15.72156,13.25549,2.27527,22537.09749,116.25199,38150,3,1,67.42807,46.31443,69.86038,48.74674,49.29148,28.17785,21.11364,1.47061,14627.31151,135.92914,11139,1,1,155.81722,114.18922,162.8238,121.1958,103.57252,61.94452,41.628,0.87384,8531.92391,111.30058,53784.55285,1,1,52.33916,40.42423,55.03237,43.11743,32.25725,20.34231,11.91493,1.15917,10814.5228,104.66874,26892.27642,1,1,82.45105,61.71459,86.3883,65.65184,53.09285,32.35638,20.73646,1.03356,9809.66857,107.58823,52924,2,0,51.26556,39.56367,53.74075,42.03887,32.80923,21.10734,11.70189,1.15776,9577.85987,148.16947
Hartford,5023,09003502300,'090035023004',351,7.56853,2.01557,0.09762,0.24692,45889.02881,2177.60444,3.93817,19723.69338,66155,2.46,1.1627,42.90357,28.89549,46.07502,32.06694,37.88989,23.88181,14.00808,1.5913,15992.09077,101.55659,52924,2.46,1.1627,49.59491,33.32865,53.1316,36.86534,44.00381,27.73755,16.26626,1.51355,15461.53803,102.71369,99232.5,4,2,34.06893,21.11961,36.91038,23.96106,29.57694,16.62762,12.94933,2.21177,22350.98298,85.36173,38150,3,1,62.11851,41.53867,66.62596,46.04612,54.99276,34.41292,20.57984,1.40702,14771.4989,115.24712,11139,1,1,136.55069,96.68992,148.30739,108.44662,117.96473,78.10396,39.86077,0.82995,8313.12872,97.67618,53784.55285,1,1,46.25399,34.66928,52.17052,40.5858,36.90067,25.31595,11.58472,1.1235,10635.32585,89.5115,26892.27642,1,1,73.50611,53.462,81.83181,61.7877,60.34416,40.30004,20.04411,0.99427,9613.03954,93.10578,52924,2,0,45.57812,34.07541,51.43358,39.93087,36.32132,24.81861,11.50271,1.10279,10063.07488,136.8457
Hartford,5023,09003502300,'090035023005',369,6.02962,5.97658,0.16197,0.43731,48385.27964,2251.55964,4.55071,25303.75,66155,2.46,1.1627,47.21123,33.02642,62.50974,48.32493,30.79541,16.6106,14.18481,1.64283,15635.27056,101.23253,52924,2.46,1.1627,54.5651,38.08206,72.0814,55.59836,35.76951,19.28647,16.48304,1.56659,15112.00319,102.283,99232.5,4,2,36.92122,23.7682,46.40826,33.25523,26.74131,13.58828,13.15302,2.28068,22076.03533,89.18219,38150,3,1,68.32807,47.55275,90.18343,69.40811,44.87654,24.10122,20.77532,1.46372,14212.79947,114.97474,11139,1,1,150.68598,109.39473,205.73568,164.44443,91.61579,50.32454,41.29125,0.87753,8382.73074,93.61359,53784.55285,1,1,51.97452,40.14688,73.04133,61.21369,29.36912,17.54149,11.82764,1.16046,10653.52124,86.20135,26892.27642,1,1,82.38794,61.8086,113.99111,93.41177,48.47667,27.89733,20.57934,1.03591,9653.86535,89.46439,52924,2,0,50.91065,39.51473,71.07272,59.6768,29.27607,17.88015,11.39592,1.13713,9217.40393,132.87551
Hartford,5024,09003502400,'090035024001',637,10.82011,10.82012,0.10192,0.25479,70675.70338,2369.93853,3.86547,6315.30055,66155,2.46,1.1627,41.14825,28.60817,63.52069,50.9806,36.47849,23.9384,12.54009,1.47814,13024.74702,157.93069,52924,2.46,1.1627,47.60557,33.11623,73.13685,58.6475,42.27646,27.78712,14.48934,1.4034,12494.74476,159.26109,99232.5,4,2,32.01843,20.40276,50.1048,38.48913,28.24329,16.62762,11.61567,2.06433,18255.48422,147.76963,38150,3,1,59.12573,40.957,91.38382,73.21508,52.39255,34.22381,18.16874,1.30536,11651.49124,175.78274,11139,1,1,124.2269,90.09436,206.69475,172.56221,107.0135,72.88096,34.13254,0.74633,6299.09136,144.47281,53784.55285,1,1,42.37075,32.15848,74.49602,64.28375,35.66529,25.45302,10.21227,1.01861,8617.40415,135.08536,26892.27642,1,1,67.88399,50.39507,115.55317,98.06425,57.93407,40.44515,17.48892,0.89875,7596.82782,139.21794,52924,2,0,41.15118,30.83594,72.90831,62.59307,34.52256,24.20732,10.31524,1.02907,7990.44974,193.51101
Hartford,5024,09003502400,'090035024002',650,10.60839,10.6084,0.14689,0.35905,64095.03011,2377.86327,4.46677,15913.28413,66155,2.46,1.1627,35.12815,22.20136,44.83414,31.90735,31.58016,18.65337,12.92679,1.51604,13664.06534,142.37419,52924,2.46,1.1627,40.65438,25.6936,51.69234,36.73156,36.61949,21.65871,14.96078,1.44109,13139.24433,143.69485,99232.5,4,2,28.41661,16.40149,36.06839,24.05327,25.61953,13.60441,12.01512,2.12167,19228.7059,132.37696,38150,3,1,50.63346,31.8812,64.65481,45.90255,45.508,26.75574,18.75226,1.33905,12270.5452,158.6709,11139,1,1,118.2887,82.32964,144.58403,108.62497,108.67654,72.71748,35.95906,0.77898,6841.75762,131.75315,53784.55285,1,1,35.91926,25.31344,50.87189,40.26607,30.45339,19.84756,10.60582,1.05279,9123.51078,122.43439,26892.27642,1,1,57.85241,39.59543,79.81624,61.55926,49.82361,31.56663,18.25698,0.93226,8119.02886,126.53673,52924,2,0,34.96589,24.52198,49.6561,39.2122,29.59593,19.15203,10.44391,1.04042,8217.38914,175.03897
Hartford,5024,09003502400,'090035024003',832,13.63952,13.63954,0.14754,0.39345,57915.20167,2249.66502,4.23966,12064.15771,66155,2.46,1.1627,34.3698,21.76553,48.12718,35.52291,31.63418,19.02992,12.60427,1.46377,13450.63904,166.0867,52924,2.46,1.1627,39.77834,25.2025,55.4902,40.91436,36.65408,22.07824,14.57584,1.38894,12925.88738,167.53233,99232.5,4,2,27.47274,15.79863,38.50741,26.8333,25.27853,13.60441,11.67412,2.05391,18677.23334,157.70616,38150,3,1,49.30814,31.06296,69.41152,51.16634,45.31064,27.06546,18.24518,1.28624,12066.74194,183.59746,11139,1,1,111.19953,76.2653,156.13002,121.1958,102.26522,67.331,34.93422,0.73798,6804.53966,153.62996,53784.55285,1,1,34.76426,24.40823,55.11227,44.75624,30.71812,20.36209,10.35603,1.0109,9085.80347,143.42941,26892.27642,1,1,56.10516,38.31322,86.32286,68.53092,50.09645,32.30451,17.79194,0.89076,8081.53698,147.91994,52924,2,0,33.41336,23.11687,53.834,43.5375,29.35278,19.05628,10.2965,1.00259,8372.16944,198.58939
Hartford,5025,09003502500,'090035025002',777,3.94987,1.83379,0.04956,0.15577,65524.79613,2314.5821,4.00795,17024.5098,66155,2.46,1.1627,32.44304,18.19032,36.37889,22.12617,31.57047,17.31775,14.25272,1.64037,15844.04703,112.40075,52924,2.46,1.1627,37.63834,21.08182,41.94436,25.38784,36.6837,20.12718,16.55651,1.5632,15306.22446,113.26227,99232.5,4,2,27.34018,14.13678,29.74148,16.53808,26.80782,13.60441,13.2034,2.26967,22482.21121,96.52646,38150,3,1,47.43812,26.42923,52.60785,31.59896,46.292,25.28311,21.00889,1.46573,14560.05496,126.07281,11139,1,1,112.03887,71.72961,131.87942,91.57016,107.64026,67.331,40.30926,0.86127,8050.70508,104.89325,53784.55285,1,1,31.60765,19.90772,39.7717,28.07177,29.79769,18.09776,11.69993,1.15075,10424.19915,98.81425,26892.27642,1,1,51.5972,31.33935,62.73787,42.48002,49.12733,28.86948,20.25785,1.02331,9379.33071,101.49037,52924,2,0,31.95669,20.27005,39.25139,27.56476,30.33947,18.65283,11.68663,1.1568,9551.42379,148.89741
Hartford,5026,09003502600,'090035026001',559,9.73246,9.73247,0.13928,0.31339,65174.84026,2406.76942,3.99022,8429.16667,66155,2.46,1.1627,40.29606,27.42133,57.48425,44.60952,36.1327,23.25797,12.87473,1.51198,13554.44009,145.45547,52924,2.46,1.1627,46.64566,31.74953,66.23368,51.33756,41.90101,27.00488,14.89613,1.43695,13028.80572,146.73387,99232.5,4,2,31.82106,19.86985,45.20644,33.25523,28.57882,16.62762,11.95121,2.11196,19083.76741,134.62716,38150,3,1,58.09012,39.40126,82.81356,64.12471,52.10155,33.41269,18.68885,1.33716,12165.44182,162.38241,11139,1,1,122.24202,86.63404,187.18854,151.58055,106.51053,70.90255,35.60798,0.77308,6734.84859,133.58062,53784.55285,1,1,41.41191,30.87579,66.85424,56.31812,35.24921,24.71309,10.53612,1.04744,9022.34093,124.56007,26892.27642,1,1,66.52725,48.41156,104.12873,86.01304,57.41934,39.30364,18.11569,0.92666,8015.33249,128.53113,52924,2,0,40.50628,30.03475,65.33251,54.86098,34.49282,24.02129,10.47153,1.04657,8157.13756,180.34232
Hartford,5026,09003502600,'090035026002',751,9.66894,9.66895,0.16737,0.36049,59370.07527,2334.87702,3.84579,10715.03268,66155,2.46,1.1627,40.88563,27.68124,55.63452,42.43013,33.56995,20.36556,13.20439,1.55006,14058.67401,119.26181,52924,2.46,1.1627,47.29222,31.9967,64.14287,48.84735,38.93402,23.6385,15.29552,1.47483,13535.94568,120.53701,99232.5,4,2,33.96842,21.7105,44.21583,31.95791,28.88554,16.62762,12.25792,2.16538,19747.57409,105.20027,38150,3,1,58.97545,39.79743,80.22234,61.04432,48.43665,29.25863,19.17802,1.37169,12645.22661,135.04099,11139,1,1,126.72188,89.42692,181.89344,144.59848,99.35591,62.06095,37.29496,0.8072,7226.41713,111.45528,53784.55285,1,1,43.16767,32.26048,64.49255,53.58536,32.59019,21.683,10.90719,1.08292,9493.40401,102.45728,26892.27642,1,1,69.02572,50.19214,100.7661,81.93252,53.28199,34.44841,18.83358,0.96154,8495.42256,106.41841,52924,2,0,42.11991,31.47544,62.83182,52.18735,31.84647,21.202,10.64447,1.06341,8435.33975,155.46143
Hartford,5027,09003502700,'090035027001',227,6.26291,2.21159,0.03897,0.16563,79679.62834,2345.10948,6.66079,10826.74419,66155,2.46,1.1627,31.01661,17.56057,62.18408,48.72804,31.01661,17.56057,13.45604,1.53758,14829.82457,173.58878,52924,2.46,1.1627,36.02464,20.42645,71.53961,55.94142,36.02464,20.42645,15.59819,1.46103,14289.96107,174.65683,99232.5,4,2,27.23295,14.77543,48.93887,36.48135,27.23295,14.77543,12.45752,2.13077,21011.31838,171.82616,38150,3,1,45.27346,25.46009,89.52397,69.7106,45.27346,25.46009,19.81337,1.36555,13662.72406,189.13105,11139,1,1,90.12531,53.50055,199.78585,163.16108,90.12531,53.50055,36.62476,0.78083,7048.18373,156.73865,53784.55285,1,1,29.2723,18.41163,72.52755,61.66688,29.2723,18.41163,10.86067,1.0659,9436.07894,149.20231,26892.27642,1,1,48.10422,29.44645,112.13308,93.47531,48.10422,29.44645,18.65777,0.9404,8384.87078,152.51998,52924,2,0,29.38058,18.15176,71.83404,60.60522,29.38058,18.15176,11.22882,1.09272,9233.38327,197.68467
Hartford,5027,09003502700,'090035027002',655,11.01028,11.01029,0.11767,0.33619,75867.7195,2341.50767,6.66216,5612.59843,66155,2.46,1.1627,33.41845,20.94939,39.11275,26.64369,32.87568,20.40662,12.46906,1.45439,12992.03801,205.45644,52924,2.46,1.1627,40.36704,25.95687,45.07338,30.66321,39.91844,25.50828,14.41017,1.37982,12463.96077,206.79543,99232.5,4,2,25.72024,14.17017,31.65569,20.10562,25.15449,13.60441,11.55008,2.0269,18313.78292,209.09264,38150,3,1,50.7309,32.60054,56.43267,38.30231,50.18742,32.05707,18.13036,1.28455,11685.32613,223.76738,11139,1,1,103.91714,70.36247,125.12483,91.57016,101.89567,68.341,33.55467,0.72643,6104.42264,183.27056,53784.55285,1,1,34.65924,24.59231,43.67077,33.60384,33.80029,23.73335,10.06694,0.99756,8409.15225,173.82244,26892.27642,1,1,56.20619,38.98294,68.55114,51.32789,55.0295,37.80625,17.22324,0.8782,7394.55556,177.98172,52924,2,0,33.90528,23.56725,43.05412,32.71609,33.03323,22.69521,10.33803,1.02393,7972.08419,227.47853
Hartford,5027,09003502700,'090035027003',490,8.37006,8.0358,0.0984,0.22959,96994.66749,2287.72271,5.21641,10736.97917,66155,2.46,1.1627,28.42857,15.9366,53.30521,40.81324,27.9103,15.41834,12.49197,1.47077,12840.01511,191.28842,52924,2.46,1.1627,34.35356,19.92075,65.44936,51.01655,33.70573,19.27292,14.43281,1.39627,12309.56286,192.49369,99232.5,4,2,22.2085,10.6244,38.79293,27.20883,21.86299,10.27889,11.5841,2.04669,18215.70583,189.83267,38150,3,1,45.83088,27.63527,88.96887,70.77326,44.93218,26.73657,18.19561,1.30476,11543.75825,210.14666,11139,1,1,102.06181,68.84752,275.60589,242.3916,98.44631,65.23202,33.2143,0.73414,5875.43605,169.38376,53784.55285,1,1,29.61091,19.60202,60.20918,50.20029,28.97345,18.96455,10.0089,1.00474,8196.92409,160.87919,26892.27642,1,1,54.55015,37.45208,117.49865,100.40057,53.23872,36.14065,17.09807,0.88561,7174.94993,164.6231,52924,2,0,30.30548,19.92075,61.40129,51.01655,29.65765,19.27292,10.38473,1.04323,7796.07617,220.29822
