"NAME10_1","geo","college","publicassistance","poverty","unemployment","owneroccupied","vacancy","employment_access_index","job_diversity_index","jobchange","Total.Mathematics.Avg.Scale.Score","Total.Reading.Average.Scale.Score","inverse.pct","index"
"Bridgeport","711",-1.58292927728464,-1.0455041264798,-1.23470941566511,-2.02269533820999,-1.2402166145977,-1.10347625036465,0.853032245580145,0.34708878745683,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.994638534894181
"Bridgeport","738",-1.66182371844764,-3.01989093645511,-2.28963876540307,-2.87913120968963,-1.8899937345955,-0.847086723893015,0.896167933426731,0.419594486123201,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.34817125817494
"Bridgeport","716",-2.14215963070999,-3.21779991397807,-3.97274935227466,-2.32887705439293,-2.56893532733508,-1.42378530637564,0.964173171703392,0.571672108699035,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.58539281115243
"Bridgeport","734",-1.0300150718058,-0.846208615413378,-0.863090961230962,-1.21368331480335,-0.722875719152351,-0.114327246817996,0.575546299675127,0.491125299756176,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.719148479913149
"Bridgeport","722",-1.237172164742,0.352916739125053,-0.778378461121553,-1.18914348065213,-0.504353697207502,-0.722886991098895,0.431534738482153,0.513929055921975,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.669983890871514
"Bridgeport","702",-0.656545306122935,-1.0187846623364,-1.24147983295769,-0.212502010396865,-1.30283682623175,-0.974144802430725,0.330543625795033,-0.150611383417343,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.844384468938662
"Bridgeport","705",-0.75588498220145,-2.93625686031828,-2.7502967283255,-1.26891022100631,-1.9549895192135,-1.57837238862638,0.713641914477361,0.56731089220569,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-1.2391675268478
"Bridgeport","729",-0.729184374295197,0.200792480731748,-0.250501578612549,-0.908985083239886,0.243625787474131,0.441577233710439,0.309965689552594,0.287035107896411,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.442660597162298
"Bridgeport","703",-2.81990167873996,-4.85701144360903,-4.03541228830657,-5.14539967293344,-2.61058997284811,-0.96899117737074,0.495141017689617,0.21652554524379,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-2.05265767500331
"Bridgeport","723",-1.36184343343514,-0.426715147150035,-0.546799759982863,-0.113371558485632,-0.623498333796292,-0.221547229324082,0.439846967809497,0.433718385414331,-0.28613776555267,-1.81291494309602,-1.7744072091069,-1.03279251140967,-0.610538544842957
